,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
TCGA-36-1570-01,1.0,1.5408788e-17,1.0,0.0,1.0,0.0,1.0,1.9267546e-32,1.0,1.4461573e-11,7.9457e-05,1.0,1.0,3.1144717e-36,5.0554762e-11,1.0,2.3861414e-13,1.0,0.0,6.7454657e-23,0.0,0.0,1.0,1.0,0.0,4.3589382e-16,8.0120937e-29,0.0,1.0,1.0,0.75634205,0.0,1.0,1.0,1.0,5.8630906e-11,1.0,0.0,0.0,8.954568e-06,2.4867823e-19,0.0,1.0,0.013548855,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9996902,0.0,1.0,1.413304e-26,1.0,1.0,5.3909584e-37,1.0,3.2429543e-12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3309354e-18,1.0,0.0,2.9561703e-19,1.0,2.0931926e-13,1.0,1.0,0.0,1.0,2.8190897e-32,1.0,4.8763e-34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1334919e-34,1.0,2.5613637e-05,9.017514e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.5658915e-16,1.0,1.0,0.79919744,1.0,1.0,1.0,5.936178e-07,1.0,0.0,4.4769584e-14,1.0,1.0
TCGA-36-1571-01,1.0,2.5592012e-19,1.0,0.0,1.0,0.0,1.0,7.772855e-35,1.0,6.541315e-10,1.6670301e-06,1.0,1.0,8.6532243e-38,4.356296e-12,1.0,3.4207304e-16,1.0,0.0,2.046738e-23,0.0,0.0,1.0,1.0,0.0,9.582984e-18,8.623104e-31,0.0,1.0,1.0,0.3103595,0.0,1.0,1.0,1.0,6.2165364e-12,1.0,0.0,0.0,1.067078e-08,2.2603318e-19,0.0,1.0,2.3901617e-05,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9990707,0.0,1.0,2.6020198e-29,1.0,1.0,0.0,1.0,1.5941325e-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1156155e-21,1.0,0.0,4.522091e-18,1.0,1.3781376e-13,1.0,1.0,0.0,1.0,1.8391436e-35,1.0,1.033398e-37,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6890438e-37,1.0,0.0018368887,2.3225244e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.0,1.0,0.9999999,1.0,1.0,1.0,8.66603e-18,1.0,1.0,0.00013658861,1.0,1.0,1.0,3.3750877e-11,1.0,0.0,2.0458086e-16,1.0,1.0
TCGA-36-1574-01,1.0,5.2715575e-17,1.0,0.0,1.0,0.0,1.0,1.5594289e-32,1.0,1.6438765e-11,1.8333396e-05,1.0,1.0,9.8061455e-36,3.4990337e-12,1.0,2.6310562e-13,1.0,0.0,7.237546e-23,0.0,0.0,1.0,1.0,0.0,1.8849109e-15,2.0516575e-28,0.0,1.0,1.0,0.36242783,0.0,1.0,1.0,1.0,4.0568e-11,1.0,0.0,0.0,5.1943298e-05,2.7373082e-19,0.0,1.0,0.009885133,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.998293,0.0,1.0,8.9415904e-27,1.0,1.0,4.6461977e-37,1.0,4.536722e-12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.93878e-18,1.0,0.0,9.891667e-19,1.0,1.5050727e-13,1.0,1.0,0.0,1.0,5.3519376e-32,1.0,1.6632979e-34,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2427245e-34,1.0,1.3379364e-05,1.1873256e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.8226643e-16,1.0,1.0,0.7087544,1.0,1.0,1.0,6.401084e-09,1.0,0.0,4.206339e-14,1.0,1.0
TCGA-36-1576-01,1.0,5.358585e-29,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9999429,8.887597e-14,1.0,1.0,0.0,1.6385579e-11,1.0,3.2219e-38,1.0,0.0,1.1768803e-25,0.0,0.0,1.0,1.0,0.0,1.1974147e-29,0.0,0.0,1.0,1.0,8.437902e-07,0.0,1.0,1.0,1.0,4.754868e-13,1.0,0.0,0.0,2.1816482e-34,3.9230993e-12,0.0,0.0022754646,4.2927255e-20,1.0,1.0,0.9994966,0.0,1.0,1.0,0.0,1.0,0.9803447,0.9999614,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.4885593e-05,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.7122275e-13,1.0,3.5269272e-12,1.0,1.0,0.0,1.0,0.0,0.0046212506,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.9420906e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.1840916e-10,0.0,1.0,0.26738426,1.0,1.0,1.0,1.6172951e-22,1.0,1.0,2.4472154e-30,1.0,1.0,1.0,1.03161634e-32,1.0,0.0,1.05391295e-29,1.0,1.0
TCGA-36-1577-01,1.0,4.4673277e-14,1.0,0.0,1.0,0.0,1.0,8.093244e-31,1.0,1.5719078e-14,0.05091515,1.0,1.0,3.452396e-35,4.6714466e-13,0.9997732,3.8789548e-08,1.0,0.0,2.7944033e-22,0.0,1.250131e-36,1.0,1.0,0.0,1.2448797e-13,4.7985404e-26,0.0,1.0,1.0,0.9671026,0.0,1.0,1.0,1.0,2.5078015e-12,1.0,0.0,0.0,0.9995425,4.9860114e-22,0.0,1.0,0.39809373,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9974267,0.0,1.0,5.9345063e-24,1.0,1.0,3.3000486e-34,1.0,4.127342e-14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2845737e-12,1.0,0.0,1.0994561e-20,1.0,6.8395003e-14,1.0,1.0,0.0,1.0,3.095142e-29,1.0,1.0672466e-31,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5147669e-30,1.0,7.711982e-09,4.1101803e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.3186251e-15,1.0,1.0,1.0,1.0,1.0,1.0,0.07645395,1.0,0.0,2.7708713e-10,1.0,1.0
TCGA-36-1581-01,1.0,2.4511762e-23,1.0,0.0,1.0,0.0,1.0,2.6888192e-36,1.0,0.029851956,2.2122346e-10,1.0,1.0,0.0,1.3324894e-10,1.0,1.6520992e-26,1.0,0.0,1.372485e-24,0.0,0.0,1.0,1.0,0.0,1.0314166e-23,3.2130205e-34,0.0,1.0,1.0,0.0010910211,0.0,1.0,1.0,1.0,4.3632283e-13,1.0,0.0,0.0,1.9341072e-21,8.522971e-15,0.0,0.9999286,3.7231464e-12,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9999976,0.9997038,0.0,1.0,3.4427276e-36,1.0,1.0,0.0,1.0,8.055206e-08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.274121e-32,1.0,0.0,5.5198943e-15,1.0,1.076929e-12,1.0,1.0,0.0,1.0,0.0,0.9964683,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.99967384,5.3435793e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10604287,0.0,1.0,0.9940348,1.0,1.0,1.0,4.708187e-19,1.0,1.0,2.3657665e-17,1.0,1.0,1.0,1.3804736e-21,1.0,0.0,9.954786e-23,1.0,1.0
TCGA-57-1582-01,1.0,1.5944979e-18,1.0,0.0,1.0,0.0,1.0,5.7704623e-34,1.0,6.1679384e-11,4.3394016e-06,1.0,1.0,9.405545e-36,1.7670799e-11,1.0,2.8872118e-15,1.0,0.0,4.4129173e-21,0.0,0.0,1.0,1.0,0.0,4.756829e-16,2.6683445e-27,0.0,1.0,1.0,0.9223464,0.0,1.0,1.0,1.0,1.0370642e-08,1.0,0.0,0.0,5.751008e-06,1.6618652e-18,0.0,1.0,6.002029e-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.99834657,0.0,1.0,8.700668e-28,1.0,1.0,2.822697e-38,1.0,1.5124643e-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.30654e-19,1.0,0.0,3.633841e-16,1.0,2.2362986e-13,1.0,1.0,0.0,1.0,4.0626477e-33,1.0,4.984837e-35,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.9833756e-34,1.0,8.994655e-05,4.67389e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.3390787e-17,1.0,1.0,0.9993795,1.0,1.0,1.0,4.4595478e-07,1.0,0.0,7.426806e-16,1.0,1.0
TCGA-57-1585-01,1.0,1.4459734e-21,1.0,0.0,1.0,0.0,1.0,5.2605062e-33,1.0,2.6253483e-08,2.6340405e-08,1.0,1.0,0.0,1.5273638e-09,1.0,2.8947037e-20,1.0,0.0,5.54908e-27,0.0,0.0,1.0,1.0,0.0,1.2653419e-18,2.184587e-35,0.0,1.0,1.0,0.03901238,0.0,1.0,1.0,1.0,1.15603135e-11,1.0,0.0,0.0,1.3759444e-17,6.9680885e-16,0.0,1.0,0.00017616904,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.999918,0.0,1.0,2.5446084e-27,1.0,1.0,0.0,1.0,1.3460713e-06,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7717906e-23,1.0,0.0,2.1515512e-16,1.0,3.9598056e-13,1.0,1.0,0.0,1.0,4.154374e-34,0.999526,5.072186e-37,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4729741,3.6395846e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959682,0.0,1.0,0.99522984,1.0,1.0,1.0,2.6374189e-19,1.0,1.0,1.5554797e-11,1.0,1.0,1.0,1.3404717e-16,1.0,0.0,7.7408054e-21,1.0,1.0
TCGA-09-1670-01,1.0,9.630235e-23,1.0,0.0,1.0,0.0,1.0,7.386546e-38,1.0,1.2121745e-10,5.1350572e-08,1.0,1.0,0.0,1.6832537e-12,1.0,2.9508634e-19,1.0,0.0,1.4282484e-23,0.0,0.0,1.0,1.0,0.0,4.5899554e-19,7.042508e-32,0.0,1.0,1.0,0.8828428,0.0,1.0,1.0,1.0,1.7674448e-10,1.0,0.0,0.0,2.1864568e-14,6.1517265e-18,0.0,1.0,6.479333e-08,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9997534,0.0,1.0,2.8497566e-30,1.0,1.0,0.0,1.0,1.1723907e-10,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2209888e-23,1.0,0.0,2.271253e-15,1.0,1.1324236e-13,1.0,1.0,0.0,1.0,7.0713206e-37,0.9999981,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.009164356,3.8853735e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99998605,0.0,1.0,1.0,1.0,1.0,1.0,5.248474e-20,1.0,1.0,0.051747248,1.0,1.0,1.0,1.1713344e-12,1.0,0.0,1.2007508e-19,1.0,1.0
TCGA-09-1674-01,1.0,3.563271e-31,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9946331,2.7858307e-14,1.0,1.0,0.0,5.898243e-11,1.0,0.0,1.0,0.0,2.3011672e-29,0.0,0.0,1.0,1.0,0.0,5.8223025e-30,0.0,0.0,1.0,1.0,2.9782032e-05,0.0,1.0,1.0,1.0,8.9049844e-15,1.0,0.0,0.0,0.0,3.339347e-13,0.0,0.9252467,7.085759e-17,1.0,1.0,0.99984694,0.0,1.0,1.0,0.0,1.0,0.999918,0.9999999,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0032378603,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.7059236e-13,1.0,3.6682758e-13,1.0,1.0,0.0,1.0,0.0,0.00010076992,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.628888e-17,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6773134e-11,0.0,1.0,0.016179774,1.0,1.0,1.0,4.573323e-24,1.0,1.0,3.353376e-32,1.0,1.0,1.0,3.0506257e-34,1.0,0.0,2.975168e-32,1.0,1.0
TCGA-09-1675-01,1.0,2.2535248e-16,1.0,0.0,1.0,0.0,1.0,6.392347e-32,1.0,2.687145e-08,0.0017900332,1.0,1.0,3.6076679e-31,8.245442e-16,1.0,9.35739e-18,1.0,0.0,4.107757e-13,0.0,0.0,1.0,1.0,0.0,4.837406e-21,6.166149e-19,0.0,1.0,1.0,0.0051812367,0.0,1.0,1.0,1.0,3.3007448e-13,1.0,0.0,0.0,0.9997756,8.628104e-24,0.0,0.99691534,2.4177912e-15,1.0,1.0,1.0,0.0,1.0,1.0,4.502561e-30,1.0,0.9932893,0.49532664,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.8889657e-19,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2429907e-25,1.0,0.0,1.9687372e-20,1.0,4.552622e-11,0.99999917,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0203666e-25,1.0,2.951268e-05,2.8086232e-14,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.4096014e-14,1.0,1.0,0.32889956,1.0,1.0,1.0,2.432767e-05,1.0,0.0,1.4325694e-09,1.0,1.0
TCGA-20-1682-01,1.0,3.385943e-20,1.0,0.0,1.0,0.0,1.0,4.7231308e-36,1.0,3.2713235e-10,7.126457e-07,1.0,1.0,0.0,1.7734607e-12,1.0,4.5432223e-17,1.0,0.0,1.8067352e-24,0.0,0.0,1.0,1.0,0.0,2.6764393e-19,4.9782885e-32,0.0,1.0,1.0,0.23471896,0.0,1.0,1.0,1.0,2.4155214e-13,1.0,0.0,0.0,8.240818e-09,1.432032e-19,0.0,1.0,3.0212439e-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9990282,0.0,1.0,2.7997682e-31,1.0,1.0,0.0,1.0,1.985784e-12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.014229e-23,1.0,0.0,4.0521205e-19,1.0,3.1205836e-14,1.0,1.0,0.0,1.0,3.0982583e-38,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.00035947404,1.711229e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.673689e-18,1.0,1.0,0.0004312928,1.0,1.0,1.0,2.3009149e-12,1.0,0.0,5.8294085e-17,1.0,1.0
TCGA-20-1683-01,1.0,8.924021e-24,1.0,0.0,1.0,0.0,1.0,7.5696787e-38,1.0,0.0002364174,6.032501e-10,1.0,1.0,0.0,9.3142064e-11,1.0,2.6958785e-26,1.0,0.0,3.7994348e-26,0.0,0.0,1.0,1.0,0.0,1.9339503e-23,6.5047216e-37,0.0,1.0,1.0,0.0020955887,0.0,1.0,1.0,1.0,7.622324e-13,1.0,0.0,0.0,3.7169584e-20,7.9609646e-16,0.0,0.9999994,3.8343797e-11,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9999999,0.9993931,0.0,1.0,1.806028e-36,1.0,1.0,0.0,1.0,1.7544106e-09,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.278072e-32,1.0,0.0,6.08549e-17,1.0,2.2261866e-13,1.0,1.0,0.0,1.0,0.0,0.9993868,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9977342,2.6717714e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9725168,0.0,1.0,0.99988914,1.0,1.0,1.0,7.509808e-20,1.0,1.0,2.9167025e-15,1.0,1.0,1.0,3.8828153e-21,1.0,0.0,7.803023e-24,1.0,1.0
TCGA-20-1684-01,1.0,1.002397e-18,1.0,0.0,1.0,0.0,1.0,1.5078897e-34,1.0,1.3991203e-12,3.9096e-05,1.0,1.0,4.818597e-38,9.73743e-13,1.0,6.528837e-14,1.0,0.0,1.0803381e-23,0.0,0.0,1.0,1.0,0.0,4.368141e-17,1.5765972e-30,0.0,1.0,1.0,0.5707632,0.0,1.0,1.0,1.0,2.420872e-13,1.0,0.0,0.0,1.0183624e-06,4.5207582e-20,0.0,1.0,0.003938605,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.99938273,0.0,1.0,4.316718e-27,1.0,1.0,3.996373e-38,1.0,4.78253e-12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.8351576e-18,1.0,0.0,4.022167e-19,1.0,9.241264e-15,1.0,1.0,0.0,1.0,9.184911e-33,1.0,2.2859888e-35,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.792085e-37,1.0,2.1022335e-05,4.3892036e-17,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.1869749e-17,1.0,1.0,0.074455485,1.0,1.0,1.0,2.6883036e-08,1.0,0.0,4.5623134e-15,1.0,1.0
TCGA-20-1685-01,1.0,1.5253762e-15,1.0,0.0,1.0,0.0,1.0,3.727156e-33,1.0,6.426752e-16,0.0063612163,1.0,1.0,2.218056e-37,1.6329286e-12,0.99998415,9.743269e-08,1.0,0.0,2.1965917e-23,0.0,9.907809e-38,1.0,1.0,0.0,1.04642816e-13,1.2327373e-28,0.0,1.0,1.0,0.9471854,0.0,1.0,1.0,1.0,2.447093e-12,1.0,0.0,0.0,0.9708118,7.998346e-23,0.0,1.0,0.9841899,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9996952,0.0,1.0,3.728057e-23,1.0,1.0,6.008715e-34,1.0,8.205569e-14,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8293865e-12,1.0,0.0,4.720105e-21,1.0,2.8407264e-15,1.0,1.0,0.0,1.0,4.5434024e-29,1.0,2.4430718e-32,0.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1882588e-33,1.0,2.8705884e-09,2.2155837e-17,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.09141e-16,1.0,1.0,0.99999964,1.0,1.0,1.0,0.005932264,1.0,0.0,1.7037202e-11,1.0,1.0
TCGA-20-1686-01,1.0,8.933462e-30,1.0,0.0,1.0,0.0,1.0,4.493399e-37,1.0,0.9997992,8.401072e-14,1.0,1.0,0.0,4.3199103e-10,1.0,1.2893364e-37,1.0,0.0,1.7797117e-28,0.0,0.0,1.0,1.0,0.0,5.2686327e-28,0.0,0.0,1.0,1.0,5.4191656e-05,0.0,1.0,1.0,1.0,2.4567634e-13,1.0,0.0,0.0,1.410866e-38,2.2059217e-11,0.0,0.22829579,9.618484e-16,1.0,1.0,0.9915398,0.0,1.0,1.0,0.0,1.0,0.99966216,1.0,0.0,1.0,1.31641825e-36,1.0,1.0,0.0,1.0,0.019619083,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.3911301e-11,1.0,4.849512e-12,1.0,1.0,0.0,1.0,0.0,2.1151366e-06,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.286698e-15,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.6208337e-12,0.0,1.0,0.0007526579,1.0,1.0,1.0,1.3237236e-23,1.0,1.0,1.8661926e-32,1.0,1.0,1.0,5.6949294e-34,1.0,0.0,7.972087e-31,1.0,1.0
TCGA-20-1687-01,1.0,1.3328844e-16,1.0,0.0,1.0,0.0,1.0,8.505976e-32,1.0,1.1733764e-15,0.0024343843,1.0,1.0,4.3836016e-38,2.7310142e-11,0.9999989,2.3107833e-09,1.0,0.0,1.8193424e-25,0.0,8.078687e-38,1.0,1.0,0.0,7.3097095e-13,3.1546336e-30,0.0,1.0,1.0,0.9671777,0.0,1.0,1.0,1.0,1.8865479e-11,1.0,0.0,0.0,0.00011661238,2.4164206e-20,0.0,1.0,0.9980901,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9998598,0.0,1.0,3.419262e-20,1.0,1.0,5.535131e-33,1.0,1.5945582e-11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.2529696e-13,1.0,0.0,2.7384884e-19,1.0,5.573001e-15,1.0,1.0,0.0,1.0,7.161515e-26,1.0,1.7862929e-31,0.0,0.9999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.900854e-36,1.0,3.540529e-08,2.1660368e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0529187e-17,1.0,1.0,0.9999906,1.0,1.0,1.0,3.15136e-05,1.0,0.0,9.927282e-14,1.0,1.0
TCGA-23-1114-01,1.0,1.9782302e-20,1.0,0.0,1.0,0.0,1.0,5.6054535e-37,1.0,4.702003e-08,7.1756693e-07,1.0,1.0,3.477657e-34,1.6525662e-14,1.0,1.207894e-20,1.0,0.0,3.4410277e-17,0.0,0.0,1.0,1.0,0.0,2.2163487e-21,2.2214937e-22,0.0,1.0,1.0,0.38363725,0.0,1.0,1.0,1.0,6.50242e-09,1.0,0.0,0.0,9.5050045e-06,1.1485431e-19,0.0,0.99998903,5.18443e-16,1.0,1.0,1.0,0.0,1.0,1.0,8.130565e-38,1.0,1.0,0.9195306,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.192188e-16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.2857063e-27,1.0,0.0,9.573683e-15,1.0,1.5485152e-10,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3880236e-30,1.0,0.00061489874,2.0536511e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.6159989e-17,1.0,1.0,0.9943053,1.0,1.0,1.0,2.7055258e-08,1.0,0.0,1.1772187e-15,1.0,1.0
TCGA-24-1847-01,1.0,2.161597e-15,1.0,0.0,1.0,0.0,1.0,2.7434892e-32,1.0,2.5743526e-16,0.025631849,1.0,1.0,6.301343e-38,1.0452244e-11,0.9999831,4.8893558e-08,1.0,0.0,4.183067e-24,0.0,7.4933465e-37,1.0,1.0,0.0,4.2943543e-13,6.3496556e-29,0.0,1.0,1.0,0.9447754,0.0,1.0,1.0,1.0,1.4707421e-11,1.0,0.0,0.0,0.7726953,3.7518273e-22,0.0,1.0,0.9971227,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9997662,0.0,1.0,1.38303e-21,1.0,1.0,7.007746e-33,1.0,7.96377e-13,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8755582e-11,1.0,0.0,4.8346203e-21,1.0,1.9365123e-15,1.0,1.0,0.0,1.0,1.07475026e-26,1.0,1.3073883e-31,0.0,0.9999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0447283e-33,1.0,2.9498433e-09,1.5837023e-17,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7.8292896e-17,1.0,1.0,0.9999999,1.0,1.0,1.0,0.0023126109,1.0,0.0,6.774901e-12,1.0,1.0
TCGA-29-1688-01,1.0,2.7190182e-11,1.0,0.0,1.0,0.0,1.0,1.3957651e-30,1.0,3.285288e-20,0.9905511,1.0,1.0,3.0711865e-35,5.471238e-15,0.93831414,2.196861e-05,1.0,0.0,2.8629285e-16,0.0,1.5645397e-34,1.0,1.0,2.3225219e-33,5.290212e-13,4.6751e-17,0.0,1.0,1.0,0.98767006,0.0,1.0,1.0,1.0,1.7784318e-10,1.0,0.0,0.0,1.0,1.6486987e-27,0.0,1.0,8.304762e-06,1.0,1.0,1.0,0.0,1.0,1.0,2.2365904e-34,1.0,1.0,0.968967,0.0,1.0,6.0690363e-30,1.0,1.0,0.0,1.0,2.8324938e-21,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.806881e-13,1.0,0.0,3.2934913e-22,1.0,9.266831e-13,1.0,1.0,0.0,1.0,6.412452e-38,1.0,1.3877044e-32,0.0,0.9999969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1419894e-20,1.0,6.7431195e-13,8.8849217e-17,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8.932888e-14,1.0,1.0,1.0,1.0,1.0,0.9999999,1.0,1.0,0.0,0.00012359052,1.0,1.0
TCGA-29-1691-01,1.0,4.632688e-17,1.0,0.0,1.0,0.0,1.0,6.7037166e-34,1.0,1.5986205e-11,0.00025402702,1.0,1.0,2.7062303e-36,5.5078138e-14,1.0,2.5321484e-14,1.0,0.0,2.6885819e-22,0.0,0.0,1.0,1.0,0.0,4.8906462e-18,1.6070278e-26,0.0,1.0,1.0,0.45683002,0.0,1.0,1.0,1.0,3.213398e-13,1.0,0.0,0.0,0.71521074,1.2625911e-22,0.0,1.0,3.2695852e-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9740122,0.0,1.0,1.00793424e-32,1.0,1.0,0.0,1.0,6.348075e-16,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5477838e-20,1.0,0.0,7.5096e-22,1.0,1.2555652e-13,1.0,1.0,0.0,1.0,0.0,1.0,1.7526867e-37,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4574847e-32,1.0,3.990728e-06,1.0956692e-16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.4205268e-16,1.0,1.0,0.2726669,1.0,1.0,1.0,8.94279e-07,1.0,0.0,1.6780735e-12,1.0,1.0
